nc_spatial_kurtosis,Precentral_L,Precentral_R,Frontal_Sup_L,Frontal_Sup_R,Frontal_Sup_Orb_L,Frontal_Sup_Orb_R,Frontal_Mid_L,Frontal_Mid_R,Frontal_Mid_Orb_L,Frontal_Mid_Orb_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_L,Frontal_Inf_Orb_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,Insula_L,Insula_R,Cingulum_Ant_L,Cingulum_Ant_R,Cingulum_Mid_L,Cingulum_Mid_R,Cingulum_Post_L,Cingulum_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Thalamus_L,Thalamus_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R,Cerebelum_Crus1_L,Cerebelum_Crus1_R,Cerebelum_Crus2_L,Cerebelum_Crus2_R,Cerebelum_3_L,Cerebelum_3_R,Cerebelum_4_5_L,Cerebelum_4_5_R,Cerebelum_6_L,Cerebelum_6_R,Cerebelum_7b_L,Cerebelum_7b_R,Cerebelum_8_L,Cerebelum_8_R,Cerebelum_9_L,Cerebelum_9_R,Cerebelum_10_L,Cerebelum_10_R,Vermis_1_2,Vermis_3,Vermis_4_5,Vermis_6,Vermis_7,Vermis_8,Vermis_9,Vermis_10,mean_cluster_size,min_cluster_size,max_cluster_size,avg_distance_btw_10_highest_connected_nodes,average_Z_score_10_highest_connected_nodes,nc_spatial_entropy,mirror_likeness_of_image,nc_spatial_skewness,perc_activation_wm,perc_activation_gray,perc_activation_csf,perc_activation_eyeballs,perc_activation_mni152edges,perc_activation_midbrain,perc_activation_skull,perc_activation_ventricles,perc_activation_cerebellum,perc_activation_spinalcord
0.310969143475348,-0.0896309472693263,-0.157328155022758,-0.274226799069053,-0.27529221950842,-0.128526016081685,-0.152686494285742,-0.245413369081635,-0.23087734171626,-0.109869346120742,-0.110908298140311,-0.196558696753993,-0.19748360834265,-0.170342113819372,-0.171422350880631,-0.161038483522476,-0.155856428459551,-0.00683863194973968,0.381318319670599,-0.226318509043586,-0.22419889989672,-0.148641670188717,-0.144686496649274,-0.187944956550708,-0.186861470573017,-0.150885823177503,-0.150941982313392,-0.162340789675641,-0.162060400475064,-0.220153545450323,-0.209221088077675,-0.175942195857208,-0.148067654654844,-0.232957548349757,-0.240623323330848,-0.190875843154008,-0.193816493558058,-0.179034913669309,-0.190387500776625,-0.200490166429638,-0.212103053225235,-0.149202449288141,-0.164961013499221,-0.228389999797494,-0.241118799437905,-0.209674613090309,-0.209566733472821,-0.251040128003974,-0.261448230152926,-0.210899145583967,-0.199169036818726,-0.268031060336009,-0.247373341204668,-0.187598068159394,-0.168808295025258,-0.204295946716702,-0.216083629576965,5.22549376001691,4.46883284573332,-0.203772827103114,-0.19715633408129,0.712711538831951,-0.194055752659643,0.77774596864921,2.19656435418391,-0.172187944584678,-0.189121380890904,-0.271098937128688,-0.302022215333014,-0.19705248695205,-0.173711667926019,-0.206697029041062,-0.216817673623464,-0.16392614791317,-0.166792541216025,-0.157890003111751,-0.164862623650294,-0.169763405716394,-0.160841874111781,-0.139077794738623,-0.125589549039719,-0.11217333588025,-0.187436131675424,-0.175046597870235,-0.172448108110356,-0.206497525356634,-0.218809052536304,-0.0950152485561402,-0.114346879509798,-0.170021746383292,-0.205400687087344,-0.196531700311583,-0.192736842926006,-0.171691602845866,-0.148658022770586,-0.185627609205008,-0.187529194760408,-0.236700926116214,-0.232762071970458,-0.219333932005979,-0.219614025208986,-0.116079090683918,-0.115930305009255,-0.145480836796057,-0.162703344142924,-0.157737432750885,-0.161057553231452,-0.140950361016579,-0.118976184018877,-0.190814961155086,-0.204725290012575,-0.187733494835191,-0.151317363582168,-0.137009632749446,-0.144880039308004,-0.154029697688517,-0.211058902969683,-0.317944118931542,-0.0669056558324074,0.497887036910177,0.850544465438525,-0.00548925859611256,-0.124454212095616,0.703007493516395,0.997523293692041,0.192998033089604,0.117395584520745,-0.617335350095467,-0.119293483810354,0.227035076371214,-0.233299844254378,-0.0499999999999996,-0.579937493006523,-0.37455489464699,-0.292171355831383
0.0536676012875311,-0.262663664005478,-0.124171536472124,-0.274226799069053,-0.27529221950842,-0.128526016081685,-0.152686494285742,-0.245413369081635,-0.23087734171626,-0.109869346120742,-0.110908298140311,-0.196558696753993,-0.19748360834265,-0.170342113819372,-0.171422350880631,-0.161038483522476,-0.155856428459551,-0.150809830891627,-0.143833153479422,-0.226318509043586,-0.189600304233646,-0.148641670188717,-0.144686496649274,-0.187944956550708,-0.186861470573017,-0.150885823177503,-0.150941982313392,-0.162340789675641,-0.162060400475064,-0.220153545450323,-0.209221088077675,-0.175942195857208,-0.148067654654844,0.119208057621153,-0.240623323330848,-0.190875843154008,-0.193816493558058,-0.179034913669309,-0.190387500776625,-0.200490166429638,-0.212103053225235,-0.149202449288141,-0.164961013499221,-0.228389999797494,-0.241118799437905,-0.209674613090309,-0.209566733472821,-0.251040128003974,-0.261448230152926,-0.210899145583967,-0.199169036818726,-0.268031060336009,-0.247373341204668,-0.187598068159394,-0.168808295025258,-0.204295946716702,-0.216083629576965,0.0330151689941017,1.27296748285686,-0.0979168130235743,0.734061775232553,-0.212711119953091,-0.194055752659643,-0.1672673589926,-0.189761977469121,-0.172187944584678,-0.189121380890904,4.59368040897504,3.56956764177161,4.30575531250688,7.70900267493533,-0.206697029041062,-0.216817673623464,-0.16392614791317,-0.166792541216025,-0.157890003111751,-0.164862623650294,-0.169763405716394,-0.160841874111781,-0.139077794738623,-0.125589549039719,-0.174621957107947,-0.187436131675424,-0.175046597870235,-0.172448108110356,-0.206497525356634,-0.218809052536304,-0.0950152485561402,-0.114346879509798,-0.170021746383292,-0.205400687087344,-0.196531700311583,-0.192736842926006,-0.171691602845866,-0.148658022770586,-0.185627609205008,-0.187529194760408,-0.236700926116214,-0.232762071970458,-0.219333932005979,-0.219614025208986,-0.116079090683918,-0.115930305009255,-0.145480836796057,-0.162703344142924,-0.157737432750885,-0.161057553231452,-0.140950361016579,-0.118976184018877,-0.190814961155086,-0.204725290012575,-0.187733494835191,-0.151317363582168,-0.137009632749446,-0.144880039308004,-0.154029697688517,-0.211058902969683,1.27831291469171,-0.0160783660129032,0.499261109084404,-0.587197314681711,-0.908631874549389,-0.255086123785165,0.703007493516395,0.751852256112722,-0.059445449455868,-0.153699150886743,1.05901757594015,-0.119293483810354,0.122464586076171,-0.233299844254378,-0.0499999999999996,-0.579937493006523,-0.37455489464699,-0.292171355831383
0.209764296338233,1.70990930678665,-0.25679801067466,-0.274226799069053,-0.27529221950842,-0.128526016081685,-0.152686494285742,-0.245413369081635,-0.23087734171626,-0.109869346120742,-0.110908298140311,-0.196558696753993,-0.19748360834265,-0.170342113819372,-0.171422350880631,-0.161038483522476,-0.155856428459551,-0.150809830891627,-0.143833153479422,-0.226318509043586,-0.22419889989672,-0.148641670188717,-0.144686496649274,-0.187944956550708,-0.186861470573017,-0.150885823177503,-0.150941982313392,-0.162340789675641,-0.162060400475064,-0.220153545450323,-0.209221088077675,-0.175942195857208,-0.148067654654844,-0.232957548349757,-0.240623323330848,-0.190875843154008,-0.193816493558058,-0.179034913669309,-0.190387500776625,-0.200490166429638,-0.212103053225235,-0.149202449288141,-0.164961013499221,-0.228389999797494,-0.241118799437905,-0.209674613090309,-0.209566733472821,-0.251040128003974,-0.261448230152926,-0.210899145583967,-0.199169036818726,-0.268031060336009,-0.247373341204668,-0.187598068159394,-0.168808295025258,-0.204295946716702,-0.216083629576965,7.08579120798177,-0.230969158496775,1.87806211646117,-0.19715633408129,4.79545856288361,-0.194055752659643,-0.1672673589926,-0.189761977469121,-0.172187944584678,-0.189121380890904,-0.271098937128688,-0.302022215333014,-0.19705248695205,-0.173711667926019,-0.206697029041062,-0.216817673623464,-0.16392614791317,-0.166792541216025,-0.157890003111751,-0.164862623650294,-0.169763405716394,-0.160841874111781,-0.139077794738623,-0.125589549039719,-0.174621957107947,-0.187436131675424,-0.175046597870235,-0.172448108110356,-0.206497525356634,-0.218809052536304,-0.0950152485561402,-0.114346879509798,-0.170021746383292,-0.205400687087344,-0.196531700311583,-0.192736842926006,-0.171691602845866,-0.148658022770586,-0.185627609205008,-0.187529194760408,-0.236700926116214,-0.232762071970458,-0.219333932005979,-0.219614025208986,-0.116079090683918,-0.115930305009255,-0.145480836796057,-0.162703344142924,-0.157737432750885,-0.161057553231452,-0.140950361016579,-0.118976184018877,-0.190814961155086,-0.204725290012575,-0.187733494835191,-0.151317363582168,-0.137009632749446,-0.144880039308004,-0.154029697688517,-0.211058902969683,0.0209986982239622,-0.0279380669707875,0.481856194877528,0.973305535622531,-0.702541853196508,1.71492853565158,0.703007493516395,0.877737587797853,0.148014821199362,-0.103309595248978,0.439353370909871,-0.119293483810354,0.65804209337199,-0.233299844254378,-0.0499999999999996,-0.579937493006523,-0.37455489464699,-0.292171355831383
0.161591251446035,-0.262663664005478,-0.25679801067466,-0.274226799069053,-0.27529221950842,-0.128526016081685,-0.152686494285742,-0.245413369081635,-0.23087734171626,-0.109869346120742,-0.110908298140311,-0.196558696753993,-0.19748360834265,-0.170342113819372,-0.171422350880631,-0.161038483522476,-0.155856428459551,-0.150809830891627,-0.143833153479422,-0.226318509043586,-0.22419889989672,-0.148641670188717,-0.144686496649274,-0.187944956550708,-0.186861470573017,-0.150885823177503,-0.150941982313392,-0.162340789675641,-0.162060400475064,-0.220153545450323,-0.209221088077675,-0.175942195857208,-0.148067654654844,-0.232957548349757,-0.240623323330848,-0.190875843154008,-0.193816493558058,-0.179034913669309,-0.190387500776625,-0.200490166429638,0.0961302666297841,-0.149202449288141,-0.164961013499221,-0.228389999797494,-0.241118799437905,-0.209674613090309,-0.209566733472821,-0.251040128003974,-0.261448230152926,-0.210899145583967,-0.199169036818726,-0.268031060336009,-0.247373341204668,-0.187598068159394,-0.168808295025258,-0.204295946716702,-0.183442597918813,-0.212298780188078,-0.230969158496775,-0.203772827103114,-0.19715633408129,-0.212711119953091,-0.194055752659643,-0.1672673589926,-0.189761977469121,-0.172187944584678,-0.189121380890904,-0.271098937128688,-0.302022215333014,-0.19705248695205,-0.173711667926019,-0.206697029041062,-0.216817673623464,-0.16392614791317,-0.166792541216025,-0.157890003111751,-0.164862623650294,-0.121535165456054,-0.160841874111781,-0.139077794738623,-0.125589549039719,-0.174621957107947,-0.187436131675424,-0.175046597870235,-0.172448108110356,-0.206497525356634,-0.218809052536304,-0.0950152485561402,-0.114346879509798,-0.170021746383292,-0.205400687087344,-0.196531700311583,-0.192736842926006,-0.171691602845866,-0.148658022770586,0.0386957856046693,1.33297778978344,0.0783751818587796,0.192050835047869,-0.219333932005979,-0.219614025208986,-0.116079090683918,-0.115930305009255,-0.145480836796057,-0.122677921229536,0.955048688948479,0.451328580728443,0.507097275841257,-0.118976184018877,-0.190814961155086,0.771448278259307,0.249582466511344,-0.151317363582168,-0.137009632749446,-0.144880039308004,-0.154029697688517,2.44225302007776,-1.67368779308827,-0.155006291519548,-2.2191116755949,-1.78514405048527,2.26123508691553,-0.609174549842444,0.703007493516395,0.308721312849329,-0.878651078523532,-0.140754221315848,0.595903028272359,-0.119293483810354,1.73816535918693,-0.233299844254378,-0.0499999999999996,-0.37663089961634,0.704147238319594,4.69316714543086
0.0249293750380393,-0.262663664005478,2.13047852497098,-0.274226799069053,-0.27529221950842,-0.128526016081685,-0.152686494285742,-0.245413369081635,-0.23087734171626,-0.109869346120742,-0.110908298140311,-0.196558696753993,-0.19748360834265,-0.170342113819372,-0.171422350880631,-0.161038483522476,-0.155856428459551,-0.150809830891627,-0.143833153479422,-0.226318509043586,-0.22419889989672,-0.148641670188717,-0.144686496649274,-0.187944956550708,-0.186861470573017,-0.150885823177503,-0.150941982313392,-0.162340789675641,-0.162060400475064,-0.220153545450323,-0.209221088077675,-0.175942195857208,-0.148067654654844,-0.232957548349757,-0.240623323330848,-0.190875843154008,-0.193816493558058,-0.179034913669309,-0.190387500776625,-0.200490166429638,-0.212103053225235,-0.149202449288141,-0.164961013499221,-0.228389999797494,-0.241118799437905,-0.209674613090309,-0.209566733472821,-0.251040128003974,-0.261448230152926,-0.210899145583967,-0.199169036818726,-0.268031060336009,-0.247373341204668,-0.187598068159394,-0.168808295025258,-0.204295946716702,-0.216083629576965,-0.212298780188078,6.82917785230221,-0.203772827103114,2.04358724145515,-0.212711119953091,5.45844001711867,-0.1672673589926,1.60815512172152,-0.172187944584678,-0.189121380890904,-0.271098937128688,-0.302022215333014,-0.19705248695205,-0.173711667926019,-0.206697029041062,-0.216817673623464,-0.16392614791317,-0.166792541216025,-0.157890003111751,-0.164862623650294,-0.169763405716394,-0.160841874111781,-0.139077794738623,-0.125589549039719,-0.174621957107947,-0.187436131675424,-0.175046597870235,-0.172448108110356,-0.206497525356634,-0.218809052536304,-0.0950152485561402,-0.114346879509798,-0.170021746383292,-0.205400687087344,-0.196531700311583,-0.192736842926006,-0.171691602845866,-0.148658022770586,-0.185627609205008,-0.187529194760408,-0.236700926116214,-0.232762071970458,-0.219333932005979,-0.219614025208986,-0.116079090683918,-0.115930305009255,-0.145480836796057,-0.162703344142924,-0.157737432750885,-0.161057553231452,-0.140950361016579,-0.118976184018877,-0.190814961155086,-0.204725290012575,-0.187733494835191,-0.151317363582168,-0.137009632749446,-0.144880039308004,-0.154029697688517,-0.211058902969683,0.302324271854212,-0.0245495809828205,0.499261109084404,0.871735155317172,-0.699742878808835,-0.281625851552233,0.703007493516395,0.666000582806926,0.286338735226421,-0.0666097319701583,-0.0127753325932559,-0.119293483810354,0.508654224372692,-0.233299844254378,-0.0499999999999996,-0.579937493006523,-0.37455489464699,-0.292171355831383
-0.187022622949357,-0.262663664005478,-0.25679801067466,-0.274226799069053,-0.27529221950842,-0.128526016081685,-0.152686494285742,-0.245413369081635,-0.23087734171626,-0.109869346120742,-0.110908298140311,-0.196558696753993,-0.19748360834265,-0.170342113819372,-0.171422350880631,-0.161038483522476,-0.155856428459551,-0.150809830891627,-0.143833153479422,-0.226318509043586,-0.22419889989672,-0.148641670188717,-0.144686496649274,-0.187944956550708,-0.186861470573017,-0.150885823177503,-0.150941982313392,-0.162340789675641,-0.162060400475064,-0.220153545450323,-0.209221088077675,-0.175942195857208,-0.148067654654844,-0.232957548349757,-0.240623323330848,-0.190875843154008,-0.193816493558058,-0.179034913669309,-0.190387500776625,0.846245642239155,1.32906354604986,-0.149202449288141,-0.164961013499221,-0.228389999797494,-0.241118799437905,-0.209674613090309,-0.209566733472821,0.30476827348084,1.07697202891964,-0.210899145583967,-0.199169036818726,-0.268031060336009,-0.247373341204668,-0.187598068159394,-0.168808295025258,-0.0951440606703788,-0.0528784712862058,-0.212298780188078,-0.230969158496775,-0.203772827103114,-0.19715633408129,-0.212711119953091,-0.194055752659643,-0.1672673589926,-0.189761977469121,-0.172187944584678,-0.189121380890904,-0.271098937128688,-0.302022215333014,-0.19705248695205,-0.173711667926019,-0.206697029041062,-0.216817673623464,-0.16392614791317,-0.166792541216025,-0.157890003111751,-0.164862623650294,-0.169763405716394,-0.160841874111781,-0.139077794738623,-0.125589549039719,-0.174621957107947,-0.187436131675424,-0.175046597870235,-0.172448108110356,-0.206497525356634,-0.218809052536304,-0.0950152485561402,-0.114346879509798,-0.170021746383292,-0.205400687087344,-0.196531700311583,-0.192736842926006,-0.171691602845866,-0.148658022770586,7.66569120913368,7.41500572795882,4.12185190087119,4.51098205640086,-0.219333932005979,-0.219614025208986,-0.116079090683918,-0.115930305009255,-0.145480836796057,-0.162703344142924,-0.157737432750885,-0.161057553231452,-0.140950361016579,-0.118976184018877,8.22307308977783,7.3877357965465,2.5611096907716,-0.151317363582168,-0.137009632749446,-0.144880039308004,-0.154029697688517,0.753781796320298,-1.51645452986657,0.0466086247644854,-1.84536404420512,-1.90662093434608,1.1318519577361,-0.670221265901901,0.703007493516395,0.403213868121702,-0.78102343927223,0.150868507690597,1.57007867862235,-0.119293483810354,0.974206895486906,-0.233299844254378,-0.0499999999999996,0.798376261863138,0.390763624537924,2.07293098550069
0.209363466676294,-0.262663664005478,-0.25679801067466,-0.274226799069053,-0.27529221950842,-0.128526016081685,-0.152686494285742,-0.245413369081635,-0.23087734171626,-0.109869346120742,-0.110908298140311,-0.196558696753993,-0.19748360834265,-0.170342113819372,-0.171422350880631,-0.161038483522476,-0.155856428459551,-0.150809830891627,-0.143833153479422,-0.226318509043586,-0.22419889989672,-0.148641670188717,-0.144686496649274,-0.187944956550708,-0.186861470573017,-0.150885823177503,-0.150941982313392,-0.162340789675641,-0.162060400475064,-0.220153545450323,-0.209221088077675,-0.175942195857208,-0.148067654654844,-0.232957548349757,-0.240623323330848,-0.190875843154008,-0.193816493558058,-0.179034913669309,-0.190387500776625,-0.200490166429638,-0.212103053225235,-0.149202449288141,-0.164961013499221,-0.228389999797494,-0.241118799437905,-0.209674613090309,-0.209566733472821,-0.251040128003974,-0.261448230152926,-0.210899145583967,-0.199169036818726,-0.268031060336009,-0.247373341204668,-0.187598068159394,-0.168808295025258,-0.204295946716702,-0.216083629576965,-0.212298780188078,-0.230969158496775,-0.203772827103114,-0.19715633408129,-0.212711119953091,-0.194055752659643,-0.1672673589926,-0.189761977469121,-0.172187944584678,-0.189121380890904,-0.271098937128688,-0.302022215333014,-0.19705248695205,-0.173711667926019,-0.206697029041062,-0.216817673623464,-0.16392614791317,-0.166792541216025,-0.157890003111751,-0.164862623650294,-0.169763405716394,-0.160841874111781,-0.139077794738623,-0.125589549039719,-0.174621957107947,-0.187436131675424,-0.175046597870235,-0.172448108110356,-0.206497525356634,-0.218809052536304,-0.0950152485561402,-0.114346879509798,-0.170021746383292,-0.205400687087344,-0.196531700311583,-0.192736842926006,-0.171691602845866,-0.148658022770586,-0.185627609205008,-0.187529194760408,-0.236700926116214,-0.232762071970458,-0.219333932005979,-0.219614025208986,-0.116079090683918,-0.115930305009255,-0.145480836796057,-0.0826524983161473,3.45881746277205,2.90087311656802,-0.140950361016579,-0.118976184018877,-0.190814961155086,-0.204725290012575,-0.187733494835191,-0.151317363582168,-0.137009632749446,-0.144880039308004,0.0584250577439203,1.95983267043277,-0.88321674039458,-0.0990962727180935,0.499261109084404,-1.19436234379027,0.199935333844487,0.0499870007170863,0.703007493516395,0.751920406330125,-0.710278642967056,0.349535507302978,0.924198239714017,-0.119293483810354,0.93385623044107,-0.233299844254378,-0.0499999999999996,-0.579937493006523,0.934354819339387,4.6510394383192
-0.253563220372667,-0.262663664005478,-0.25679801067466,-0.274226799069053,-0.27529221950842,-0.128526016081685,-0.152686494285742,-0.245413369081635,-0.23087734171626,-0.109869346120742,-0.110908298140311,-0.196558696753993,-0.19748360834265,-0.170342113819372,-0.171422350880631,-0.161038483522476,-0.155856428459551,-0.150809830891627,-0.143833153479422,-0.226318509043586,-0.22419889989672,-0.148641670188717,-0.144686496649274,-0.187944956550708,-0.186861470573017,-0.150885823177503,-0.150941982313392,-0.162340789675641,-0.162060400475064,-0.220153545450323,0.00158101577892448,-0.175942195857208,-0.148067654654844,-0.232957548349757,-0.240623323330848,-0.190875843154008,-0.193816493558058,-0.179034913669309,-0.190387500776625,0.121582390083837,0.404363586484803,-0.149202449288141,-0.164961013499221,-0.228389999797494,-0.241118799437905,-0.209674613090309,-0.209566733472821,-0.251040128003974,-0.231029587901277,-0.210899145583967,-0.199169036818726,-0.268031060336009,-0.247373341204668,-0.187598068159394,-0.168808295025258,-0.13152802268582,-0.216083629576965,-0.212298780188078,-0.230969158496775,-0.203772827103114,-0.19715633408129,-0.212711119953091,-0.194055752659643,-0.1672673589926,-0.189761977469121,-0.172187944584678,-0.189121380890904,-0.271098937128688,-0.302022215333014,-0.19705248695205,-0.173711667926019,-0.206697029041062,-0.216817673623464,-0.16392614791317,-0.166792541216025,-0.157890003111751,-0.164862623650294,-0.169763405716394,-0.114288509680007,-0.139077794738623,-0.125589549039719,-0.174621957107947,-0.139848411795913,-0.175046597870235,-0.172448108110356,-0.206497525356634,-0.218809052536304,-0.0950152485561402,-0.114346879509798,-0.170021746383292,-0.205400687087344,-0.196531700311583,-0.192736842926006,-0.171691602845866,-0.148658022770586,0.935989364843377,2.1777038923078,0.708527397808766,0.758468044405638,-0.219333932005979,-0.219614025208986,-0.116079090683918,-0.115930305009255,-0.145480836796057,-0.162703344142924,0.287377015928861,0.206374127144485,5.69147837070395,1.13340470039035,-0.190814961155086,3.59150525326696,0.0621613402199719,-0.151317363582168,-0.137009632749446,-0.144880039308004,-0.154029697688517,2.44225302007776,-1.67194934177501,-0.143146590561664,-2.20559996588166,-1.72152447022999,2.47485677719385,-0.788725079046926,0.703007493516395,-1.13634434006513,-0.849955500171224,-0.283751448695642,0.359391301985382,-0.119293483810354,1.52743965418284,-0.233299844254378,-0.0499999999999996,-0.439701122810272,0.650697129529498,3.87963491652269
-0.555890965613952,-0.262663664005478,-0.25679801067466,-0.274226799069053,-0.27529221950842,-0.128526016081685,-0.152686494285742,-0.245413369081635,-0.23087734171626,-0.109869346120742,-0.110908298140311,-0.196558696753993,-0.19748360834265,-0.170342113819372,-0.171422350880631,-0.161038483522476,-0.155856428459551,-0.150809830891627,-0.143833153479422,-0.226318509043586,-0.22419889989672,-0.148641670188717,-0.144686496649274,-0.187944956550708,-0.186861470573017,-0.150885823177503,-0.150941982313392,-0.162340789675641,-0.162060400475064,-0.220153545450323,-0.209221088077675,-0.175942195857208,-0.148067654654844,-0.232957548349757,-0.240623323330848,-0.190875843154008,-0.193816493558058,-0.179034913669309,-0.190387500776625,-0.200490166429638,-0.212103053225235,-0.149202449288141,-0.164961013499221,4.68963283434104,6.81080472917438,2.13169189975147,2.24672955656557,4.84387021894015,3.51046340905159,0.217012164296546,0.0307519292057773,-0.268031060336009,-0.247373341204668,-0.187598068159394,-0.168808295025258,-0.204295946716702,-0.216083629576965,-0.212298780188078,-0.230969158496775,-0.203772827103114,-0.19715633408129,-0.212711119953091,-0.194055752659643,-0.1672673589926,-0.189761977469121,-0.172187944584678,-0.189121380890904,-0.271098937128688,-0.302022215333014,-0.19705248695205,-0.173711667926019,-0.206697029041062,-0.216817673623464,-0.16392614791317,-0.166792541216025,-0.157890003111751,-0.164862623650294,-0.169763405716394,-0.160841874111781,-0.139077794738623,-0.125589549039719,-0.174621957107947,-0.187436131675424,-0.175046597870235,-0.172448108110356,-0.206497525356634,-0.218809052536304,-0.0950152485561402,-0.114346879509798,-0.170021746383292,-0.205400687087344,-0.196531700311583,-0.192736842926006,-0.171691602845866,-0.148658022770586,-0.185627609205008,-0.187529194760408,-0.236700926116214,-0.232762071970458,-0.219333932005979,-0.219614025208986,-0.116079090683918,-0.115930305009255,-0.145480836796057,-0.162703344142924,-0.157737432750885,-0.161057553231452,-0.140950361016579,-0.118976184018877,-0.190814961155086,-0.204725290012575,-0.187733494835191,-0.151317363582168,-0.137009632749446,-0.144880039308004,-0.154029697688517,-0.211058902969683,0.934623849506351,0.0804934846441549,0.499261109084404,0.651359813138348,-0.968458017663528,1.4335937379906,0.703007493516395,0.134190933875207,0.134708678356725,0.41077887523948,-0.689175420464896,-0.119293483810354,-0.797828250040833,-0.233299844254378,-0.0499999999999996,0.841469639453518,-0.37455489464699,-0.292171355831383
-0.135811303594199,-0.262663664005478,-0.25679801067466,-0.274226799069053,-0.27529221950842,-0.128526016081685,-0.152686494285742,-0.245413369081635,-0.23087734171626,-0.109869346120742,-0.110908298140311,-0.196558696753993,-0.19748360834265,-0.170342113819372,-0.171422350880631,-0.161038483522476,-0.155856428459551,-0.150809830891627,-0.143833153479422,-0.226318509043586,-0.22419889989672,-0.148641670188717,-0.144686496649274,-0.187944956550708,-0.186861470573017,-0.150885823177503,-0.150941982313392,-0.162340789675641,-0.162060400475064,-0.220153545450323,-0.209221088077675,-0.175942195857208,-0.148067654654844,-0.232957548349757,-0.240623323330848,-0.190875843154008,-0.193816493558058,-0.179034913669309,-0.190387500776625,-0.200490166429638,-0.212103053225235,-0.149202449288141,-0.164961013499221,5.95639629161914,3.56976916804449,-0.209674613090309,-0.0755869358343632,2.40448890131236,2.17204314997902,-0.0886387713323919,-0.199169036818726,0.282370468589597,-0.247373341204668,0.324864947300414,-0.168808295025258,-0.204295946716702,-0.216083629576965,-0.212298780188078,-0.230969158496775,-0.203772827103114,-0.19715633408129,-0.212711119953091,-0.194055752659643,-0.1672673589926,-0.189761977469121,-0.172187944584678,-0.189121380890904,-0.271098937128688,-0.302022215333014,-0.19705248695205,-0.173711667926019,-0.206697029041062,-0.216817673623464,-0.16392614791317,-0.166792541216025,-0.157890003111751,-0.164862623650294,-0.169763405716394,-0.160841874111781,-0.139077794738623,-0.125589549039719,-0.174621957107947,-0.187436131675424,-0.175046597870235,-0.172448108110356,-0.206497525356634,-0.218809052536304,-0.0950152485561402,-0.114346879509798,-0.170021746383292,-0.205400687087344,0.00265583378799437,-0.126561102865575,-0.171691602845866,-0.148658022770586,-0.185627609205008,-0.187529194760408,-0.236700926116214,-0.232762071970458,-0.219333932005979,-0.0947742193109361,-0.116079090683918,-0.115930305009255,-0.145480836796057,-0.162703344142924,-0.157737432750885,-0.161057553231452,-0.140950361016579,-0.118976184018877,-0.190814961155086,-0.204725290012575,-0.187733494835191,-0.0277929851477451,-0.137009632749446,-0.144880039308004,-0.154029697688517,-0.211058902969683,0.629208307678042,0.00933527889684896,0.499261109084404,0.304833349078524,-0.242877162573863,0.148217858053047,0.703007493516395,0.47987680009117,-0.34320448308788,0.720705977733931,0.496691292636745,-0.119293483810354,-1.01742403665535,-0.233299844254378,-0.0499999999999996,-0.320506594134816,-0.37455489464699,-0.292171355831383
